lat,lon,city,street,housenumber,postcode
51.0943081,16.9408593,Wrocław,Stanisława Kunickiego,22,54-616
51.0949848,16.9409854,Wrocław,Stanisława Kunickiego,37,54-616
51.0941062,16.9380237,Wrocław,Żytomierska,3,54-620
51.0931679,16.9400243,Wrocław,Stanisława Kunickiego,36,54-616
51.0945581,16.9379756,Wrocław,Zbarska,11,54-620
51.0936705,16.9410184,Wrocław,Tarnopolska,3,54-616
51.0951405,16.9392632,Wrocław,Drohobycka,6a,54-620
51.0932726,16.9410501,Wrocław,Tarnopolska,14,54-616
51.0951270,16.9396165,Wrocław,Drohobycka,2a,54-620
51.0943652,16.9370092,Wrocław,Żytomierska,12,54-620
51.0942616,16.9364047,Wrocław,Podolska,20,54-620
51.0930616,16.9407885,Wrocław,Tarnopolska,16,54-616
51.0945238,16.9363751,Wrocław,Żytomierska,18,54-620
51.0940616,16.9374827,Wrocław,Podolska,7,54-620
51.0951075,16.9387700,Wrocław,Drohobycka,14e,54-620
51.0941897,16.9369982,Wrocław,Podolska,13,54-620
51.0942420,16.9367770,Wrocław,Podolska,16,54-620
51.0936669,16.9399774,Wrocław,Stanisława Kunickiego,30,54-616
51.0938785,16.9402372,Wrocław,Stanisława Kunickiego,28,54-616
51.0948888,16.9388816,Wrocław,Drohobycka,4d,54-620
51.0948753,16.9401987,Wrocław,Stanisława Kunickiego,49,54-616
51.0946675,16.9405818,Wrocław,Stanisława Kunickiego,41,54-616
51.0941686,16.9377795,Wrocław,Żytomierska,5,54-620
51.0950887,16.9391242,Wrocław,Drohobycka,12a,54-620
51.0942167,16.9375825,Wrocław,Żytomierska,7,54-620
51.0949193,16.9394429,Wrocław,Drohobycka,2e,54-620
51.0943889,16.9369094,Wrocław,Żytomierska,13,54-620
51.0949727,16.9394825,Wrocław,Drohobycka,2d,54-620
51.0950772,16.9395806,Wrocław,Drohobycka,2b,54-620
51.0938690,16.9379298,Wrocław,Podolska,2,54-620
51.0947710,16.9383086,Wrocław,Baranowicka,6,54-620
51.0940078,16.9374220,Wrocław,Podolska,8,54-620
51.0948364,16.9380374,Wrocław,Baranowicka,8,54-620
51.0946144,16.9370121,Wrocław,Zbarska,18,54-620
51.0943582,16.9362643,Wrocław,Podolska,22,54-620
51.0946304,16.9387734,Wrocław,Baranowicka,3,54-620
51.0940819,16.9397705,Wrocław,Stanisława Kunickiego,53a,54-616
51.0934479,16.9407870,Wrocław,Tarnopolska,5,54-616
51.0946464,16.9376222,Wrocław,Zbarska,15,54-620
51.0944500,16.9384044,Wrocław,Zbarska,5,54-620
51.0943605,16.9387568,Wrocław,Zbarska,1,54-620
51.0947173,16.9373467,Wrocław,Zbarska,17,54-620
51.0947838,16.9392521,Wrocław,Drohobycka,4,54-620
51.0942885,16.9373046,Wrocław,Żytomierska,9,54-620
51.0942382,16.9385048,Wrocław,Zbarska,2,54-620
51.0940455,16.9382692,Wrocław,Żytomierska,1,54-620
51.0944504,16.9366665,Wrocław,Żytomierska,15,54-620
51.0939852,16.9377985,Wrocław,Podolska,4,54-620
51.0941076,16.9373070,Wrocław,Podolska,10,54-620
51.0948828,16.9378514,Wrocław,Baranowicka,9,54-620
51.0946829,16.9367432,Wrocław,Zbarska,22,54-620
51.0931002,16.9402855,Wrocław,Tarnopolska,9,54-616
51.0943059,16.9382594,Wrocław,Zbarska,6,54-620
51.0944603,16.9376238,Wrocław,Zbarska,10,54-620
51.0945719,16.9390357,Wrocław,Baranowicka,1,54-620
51.0949892,16.9374322,Wrocław,Baranowicka,12,54-620
51.0947301,16.9384544,Wrocław,Baranowicka,5,54-620
51.0947172,16.9366258,Wrocław,Zbarska,24,54-620
51.0932768,16.9396784,Wrocław,Stanisława Kunickiego,34,54-616
51.0950623,16.9410085,Wrocław,Stanisława Kunickiego,37A,54-616
51.0950983,16.9352106,Wrocław,Jurija Gagarina,62,54-620
51.0947822,16.9345861,Wrocław,Jurija Gagarina,108,54-620
51.0946800,16.9347945,Wrocław,Jurija Gagarina,106,54-620
51.0937045,16.9390782,Wrocław,Stanisława Kunickiego,59,54-616
51.0948957,16.9357509,Wrocław,Jurija Gagarina,58,54-620
51.0948145,16.9359215,Wrocław,Jurija Gagarina,56,54-620
51.0950635,16.9364774,Wrocław,Jurija Gagarina,52,54-620
51.0947321,16.9361160,Wrocław,Jurija Gagarina,54,54-620
51.0951455,16.9362978,Wrocław,Jurija Gagarina,50,54-620
51.0949689,16.9355755,Wrocław,Jurija Gagarina,60,54-620
51.0948757,16.9363532,Wrocław,Jurija Gagarina,52a,54-620
51.0939562,16.9356021,Wrocław,Stanisława Kunickiego,59sa,54-616
51.0942623,16.9351369,Wrocław,Stanisława Kunickiego,59tb,54-616
51.0938593,16.9367990,Wrocław,Stanisława Kunickiego,59nb,54-616
51.0935574,16.9372641,Wrocław,Stanisława Kunickiego,59ma,54-616
51.0931442,16.9383036,Wrocław,Stanisława Kunickiego,59d,54-616
51.0934203,16.9386927,Wrocław,Stanisława Kunickiego,59b,54-616
51.0933494,16.9380904,Wrocław,Stanisława Kunickiego,59h,54-616
51.0935522,16.9366066,Wrocław,Stanisława Kunickiego,59n,54-616
51.0933445,16.9374182,Wrocław,Stanisława Kunickiego,59k,54-616
51.0940596,16.9359585,Wrocław,Stanisława Kunickiego,59rb,54-616
51.0937151,16.9373625,Wrocław,Stanisława Kunickiego,59mb,54-616
51.0936971,16.9366981,Wrocław,Stanisława Kunickiego,59na,54-616
51.0937611,16.9364371,Wrocław,Stanisława Kunickiego,59pa,54-616
51.0934931,16.9375092,Wrocław,Stanisława Kunickiego,59ka,54-616
51.0938224,16.9385695,Wrocław,Stanisława Kunickiego,59e,54-616
51.0937542,16.9357767,Wrocław,Stanisława Kunickiego,59r,54-616
51.0932023,16.9379974,Wrocław,Stanisława Kunickiego,59j,54-616
51.0941061,16.9350381,Wrocław,Stanisława Kunickiego,59ta,54-616
51.0939056,16.9358699,Wrocław,Stanisława Kunickiego,59ra,54-616
51.0941183,16.9356992,Wrocław,Stanisława Kunickiego,59sb,54-616
51.0935036,16.9381888,Wrocław,Stanisława Kunickiego,59g,54-616
51.0932833,16.9385027,Wrocław,Stanisława Kunickiego,59c,54-616
51.0936443,16.9376066,Wrocław,Stanisława Kunickiego,59kb,54-616
51.0939561,16.9349411,Wrocław,Stanisława Kunickiego,59t,54-616
51.0936118,16.9363393,Wrocław,Stanisława Kunickiego,59p,54-616
51.0939175,16.9365391,Wrocław,Stanisława Kunickiego,59pb,54-616
51.0935581,16.9388826,Wrocław,Stanisława Kunickiego,59a,54-616
51.0938183,16.9355112,Wrocław,Stanisława Kunickiego,59s,54-616
51.0934089,16.9371712,Wrocław,Stanisława Kunickiego,59m,54-616
51.0936900,16.9383961,Wrocław,Stanisława Kunickiego,59f,54-616
51.0944175,16.9421798,Wrocław,Łaska,4,54-617
51.0950202,16.9471310,Wrocław,Pińska,9,54-618
51.0949096,16.9442002,Wrocław,Karpacka,3a,54-617
51.0929187,16.9419372,Wrocław,Karpacka,23,54-617
51.0934605,16.9424220,Wrocław,Karpacka,17,54-617
51.0927948,16.9422598,Wrocław,Karpacka,30,54-617
51.0933950,16.9418874,Wrocław,Karpacka,19a,54-617
51.0948320,16.9426664,Wrocław,Husycka,3a,54-617
51.0944500,16.9410658,Wrocław,Stanisława Kunickiego,20,54-616
51.0946113,16.9456015,Wrocław,Przedświt,10,54-618
51.0946218,16.9416892,Wrocław,Łaska,2,54-617
51.0950598,16.9448659,Wrocław,Karpacka,2,54-617
51.0939688,16.9411298,Wrocław,Tarnopolska,4,54-616
51.0950466,16.9433448,Wrocław,Nowohucka,6,54-617
51.0950966,16.9429076,Wrocław,Nowohucka,5,54-617
51.0938576,16.9428641,Wrocław,Łaska,15,54-617
51.0932418,16.9422712,Wrocław,Karpacka,19,54-617
51.0951387,16.9413557,Wrocław,Stanisława Kunickiego,29,54-616
51.0929352,16.9424511,Wrocław,Karpacka,28,54-617
51.0949357,16.9446027,Wrocław,Karpacka,4,54-617
51.0934503,16.9415538,Wrocław,Tarnopolska,10,54-616
51.0945125,16.9434280,Wrocław,Husycka,7,54-617
51.0931593,16.9426315,Wrocław,Karpacka,24,54-617
51.0940499,16.9423080,Wrocław,Łaska,11,54-617
51.0934513,16.9430330,Wrocław,Karpacka,20,54-617
51.0936073,16.9420572,Wrocław,Karpacka,17b,54-617
51.0933198,16.9427927,Wrocław,Karpacka,22,54-617
51.0928875,16.9412989,Wrocław,Karpacka,25b,54-617
51.0936923,16.9431845,Wrocław,Karpacka,18,54-617
51.0948438,16.9469633,Wrocław,Pińska,11,54-618
51.0936286,16.9426921,Wrocław,Karpacka,15,54-617
51.0948476,16.9439300,Wrocław,Karpacka,5,54-617
51.0937140,16.9416402,Wrocław,Tarnopolska,8,54-616
51.0938456,16.9413489,Wrocław,Tarnopolska,6,54-616
51.0946748,16.9429362,Wrocław,Husycka,5,54-617
51.0950798,16.9443030,Wrocław,Karpacka,3,54-617
51.0947174,16.9468398,Wrocław,Pińska,13,54-618
51.0932213,16.9417000,Wrocław,Karpacka,21a,54-617
51.0950026,16.9433037,Wrocław,Husycka,8,54-617
51.0949458,16.9454631,Wrocław,Przedświt,12,54-618
51.0950844,16.9451433,Wrocław,Przedświt,14,54-618
51.0946517,16.9417824,Wrocław,Łaska,2a,54-617
51.0942102,16.9431740,Wrocław,Karpacka,13,54-617
51.0940120,16.9436299,Wrocław,Karpacka,14,54-617
51.0946560,16.9444823,Wrocław,Karpacka,6,54-617
51.0945103,16.9419344,Wrocław,Łaska,2b,54-617
51.0927696,16.9416710,Wrocław,Karpacka,25,54-617
51.0951508,16.9419296,Wrocław,Stanisława Kunickiego,16,54-616
51.0943442,16.9416711,Wrocław,Łaska,5,54-617
51.0935222,16.9422412,Wrocław,Karpacka,17a,54-617
51.0928272,16.9415090,Wrocław,Karpacka,25a,54-617
51.0942860,16.9418000,Wrocław,Łaska,7,54-617
51.0938597,16.9433357,Wrocław,Karpacka,16,54-617
51.0943456,16.9464634,Wrocław,Przedświt,10a,54-618
51.0949616,16.9416271,Wrocław,Stanisława Kunickiego,18,54-616
51.0944621,16.9414428,Wrocław,Łaska,3,54-617
51.0950142,16.9422127,Wrocław,Husycka,1,54-617
51.0942081,16.9427013,Wrocław,Łaska,8,54-617
51.0934523,16.9412489,Wrocław,Tarnopolska,12,54-616
51.0949910,16.9434374,Wrocław,Husycka,10,54-617
51.0945214,16.9443342,Wrocław,Karpacka,8,54-617
51.0946002,16.9439759,Wrocław,Karpacka,7,54-617
51.0943263,16.9433094,Wrocław,Karpacka,11,54-617
51.0936258,16.9431186,Wrocław,Karpacka,18a,54-617
51.0930677,16.9421029,Wrocław,Karpacka,21,54-617
51.0930916,16.9415299,Wrocław,Karpacka,23a,54-617
51.0948672,16.9425817,Wrocław,Husycka,3,54-617
51.0943409,16.9424197,Wrocław,Łaska,6,54-617
51.0940790,16.9430562,Wrocław,Karpacka,13a,54-617
51.0941650,16.9421069,Wrocław,Łaska,9,54-617
51.0938471,16.9433027,Wrocław,Karpacka,16,54-617
51.0934993,16.9414963,Wrocław,Tarnopolska,10,54-616
51.0948154,16.9450263,Wrocław,Karpacka,4/2,54-617
51.0947280,16.9418696,Wrocław,Husycka,1,54-617
51.0940920,16.9429967,Wrocław,Łaska,10,54-617
51.0939712,16.9426181,Wrocław,Łaska,13,54-617
51.0939446,16.9426716,Wrocław,Łaska,13a,54-617
51.0939133,16.9427205,Wrocław,Łaska,13b,54-617
51.0941855,16.9441504,Wrocław,Karpacka,12,54-617
51.0946164,16.9460934,Wrocław,Przedświt,10B,54-618
51.0944864,16.9442960,Wrocław,Karpacka,8A,54-617
51.0944853,16.9442966,Wrocław,Karpacka,8A,54-617
51.0866001,16.9528352,Wrocław,Ibn Siny Awicenny,23,54-611
51.0830009,16.9569526,Wrocław,Ibn Siny Awicenny,42,52-405
51.0830598,16.9566076,Wrocław,Ibn Siny Awicenny,34,52-405
51.0837096,16.9574238,Wrocław,Ibn Siny Awicenny,52,52-405
51.0837960,16.9571532,Wrocław,Ibn Siny Awicenny,40,52-405
51.0831661,16.9570678,Wrocław,Ibn Siny Awicenny,44,52-405
51.0832952,16.9571503,Wrocław,Ibn Siny Awicenny,46,52-405
51.0834185,16.9572318,Wrocław,Ibn Siny Awicenny,48,52-405
51.0835488,16.9573220,Wrocław,Ibn Siny Awicenny,50,52-405
51.0835708,16.9570111,Wrocław,Ibn Siny Awicenny,38,52-405
51.0831904,16.9566934,Wrocław,Ibn Siny Awicenny,36,52-405
51.0841090,16.9561161,Wrocław,Ibn Siny Awicenny,30c,52-405
51.0838423,16.9560805,Wrocław,Ibn Siny Awicenny,30b,52-405
51.0838548,16.9566807,Wrocław,Ibn Siny Awicenny,32c,52-405
51.0835882,16.9563846,Wrocław,Ibn Siny Awicenny,32b,52-405
51.0833048,16.9561333,Wrocław,Ibn Siny Awicenny,32a,52-405
51.0837215,16.9558642,Wrocław,Ibn Siny Awicenny,30a,52-405
51.0823737,16.9562269,Wrocław,Ibn Siny Awicenny,32d,52-405
51.0833678,16.9556758,Wrocław,Ibn Siny Awicenny,30,52-405
51.0828041,16.9560775,Wrocław,Ibn Siny Awicenny,32,52-405
51.0828420,16.9574092,Wrocław,Władysława Chachaja,9,52-405
51.0825619,16.9575579,Wrocław,Władysława Chachaja,7,52-405
51.0821767,16.9588429,Wrocław,Władysława Chachaja,19,52-405
51.0822309,16.9574391,Wrocław,Władysława Chachaja,5,52-405
51.0826035,16.9587885,Wrocław,Władysława Chachaja,23,52-405
51.0822525,16.9582852,Wrocław,Władysława Chachaja,15,52-405
51.0821329,16.9591373,Wrocław,Władysława Chachaja,21,52-405
51.0829245,16.9580426,Wrocław,Władysława Chachaja,11,52-405
51.0826634,16.9596140,Wrocław,Władysława Chachaja,27,52-405
51.0822344,16.9584989,Wrocław,Władysława Chachaja,17,52-405
51.0822307,16.9571711,Wrocław,Władysława Chachaja,3,52-405
51.0825194,16.9580527,Wrocław,Władysława Chachaja,13,52-405
51.0822291,16.9569422,Wrocław,Władysława Chachaja,1,52-405
51.0823682,16.9594014,Wrocław,Władysława Chachaja,29,52-405
51.0828792,16.9591948,Wrocław,Władysława Chachaja,25,52-405
51.0821203,16.9571218,Wrocław,Władysława Chachaja,3C,52-405
51.0821231,16.9569911,Wrocław,Władysława Chachaja,3A,52-405
51.0821231,16.9572865,Wrocław,Władysława Chachaja,5B,52-405
51.0830040,16.9580308,Wrocław,Władysława Chachaja,11B,52-405
51.0821380,16.9574890,Wrocław,Władysława Chachaja,5C,52-405
51.0821979,16.9567456,Wrocław,Władysława Chachaja,1A,52-405
51.0821224,16.9572252,Wrocław,Władysława Chachaja,5A,52-405
51.0829688,16.9580338,Wrocław,Władysława Chachaja,11A,52-405
51.0821196,16.9570481,Wrocław,Władysława Chachaja,3B,52-405
51.0821043,16.9567803,Wrocław,Władysława Chachaja,1B,52-405
51.0821040,16.9568698,Wrocław,Władysława Chachaja,1C,52-405
51.0834923,16.9584064,Wrocław,Jordanowska,55b,52-403
51.0835948,16.9581522,Wrocław,Jordanowska,55c,52-403
51.0830846,16.9597620,Wrocław,Jordanowska,55,52-403
51.0831944,16.9595081,Wrocław,Jordanowska,55a,52-403
51.0824465,16.9551147,Wrocław,Ibn Siny Awicenny,43,52-405
51.0828911,16.9548935,Wrocław,Ibn Siny Awicenny,41,52-405
51.0904178,16.9505210,Wrocław,Ibn Siny Awicenny,37,54-611
51.0950854,16.9521695,Wrocław,Stanisławowska,31,54-611
51.0943574,16.9537651,Wrocław,Stanisławowska,25,54-611
51.0930053,16.9502880,Wrocław,Ibn Siny Awicenny,14,54-611
51.0918993,16.9506027,Wrocław,Ibn Siny Awicenny,18,54-611
51.0947435,16.9531996,Wrocław,Stanisławowska,29,54-611
51.0921975,16.9503820,Wrocław,Ibn Siny Awicenny,16,54-611
51.0940203,16.9518293,Wrocław,Stanisławowska,32,54-611
51.0931360,16.9490982,Wrocław,Ibn Siny Awicenny,9,54-611
51.0916915,16.9539724,Wrocław,Ibn Siny Awicenny,22,54-611
51.0942011,16.9562057,Wrocław,Krzemieniecka,100-106,54-613
51.0937945,16.9596797,Wrocław,Krzemieniecka,52,54-613
51.0933817,16.9568276,Wrocław,Krzemieniecka,110,54-613
51.0936741,16.9559961,Wrocław,Krzemieniecka,108,54-613
51.0949323,16.9604727,Wrocław,Krzemieniecka,48,54-613
51.0924243,16.9551437,Wrocław,Krzemieniecka,114,54-613
51.0946452,16.9597472,Wrocław,Krzemieniecka,60a,54-613
51.0960209,16.9381880,Wrocław,Drohobycka,29,54-620
51.0988731,16.9368190,Wrocław,Rakietowa,19,54-615
51.0974090,16.9399267,Wrocław,Postępowa,63,54-618
51.0998430,16.9376187,Wrocław,Buczacka,8,54-611
51.0956008,16.9360885,Wrocław,Jurija Gagarina,38,54-620
51.0983533,16.9397883,Wrocław,Samborska,25,54-615
51.0975680,16.9400163,Wrocław,Postępowa,67,54-618
51.1014468,16.9400894,Wrocław,Zagony,85,54-614
51.0956185,16.9405891,Wrocław,Słonimska,29,54-618
51.0998028,16.9385973,Wrocław,Stanisławowska,125,54-611
51.0963307,16.9378590,Wrocław,Drohobycka,33,54-620
51.0975719,16.9357557,Wrocław,Żwirki i Wigury,12,54-621
51.0955437,16.9393951,Wrocław,Drohobycka,9,54-620
51.0987527,16.9390334,Wrocław,Rakietowa,7a,54-615
51.0990251,16.9383022,Wrocław,Rakietowa,11a,54-615
51.0982211,16.9383700,Wrocław,Rakietowa,6,54-615
51.0959370,16.9363798,Wrocław,Jurija Gagarina,24,54-620
51.0961511,16.9368615,Wrocław,Drohobycka,36,54-620
51.0975870,16.9380862,Wrocław,Postępowa,89,54-618
51.0966284,16.9407988,Wrocław,Postępowa,4a,54-618
51.0999730,16.9394485,Wrocław,Stanisławowska,119,54-611
51.1008873,16.9400599,Wrocław,Zagony,77,54-614
51.0978399,16.9371205,Wrocław,Postępowa,97,54-618
51.0951919,16.9378123,Wrocław,Drohobycka,18d,54-620
51.0960318,16.9410155,Wrocław,Słonimska,21,54-618
51.1008548,16.9392958,Wrocław,Zagony,62a,54-614
51.0997412,16.9397336,Wrocław,Stanisławowska,117,54-611
51.0963129,16.9403285,Wrocław,Postępowa,4g,54-618
51.0995474,16.9371820,Wrocław,Buczacka,6a,54-611
51.0957637,16.9400900,Wrocław,Drohobycka,5,54-620
51.0954089,16.9380675,Wrocław,Drohobycka,26a,54-620
51.0976187,16.9345854,Wrocław,Żwirki i Wigury,9,54-621
51.0961530,16.9400911,Wrocław,Postępowa,4k,54-618
51.0972301,16.9406785,Wrocław,Postępowa,41,54-618
51.0965327,16.9359972,Wrocław,Jurija Gagarina,14a,54-620
51.0988374,16.9375941,Wrocław,Rakietowa,15,54-615
51.0976898,16.9396891,Wrocław,Postępowa,69,54-618
51.0971151,16.9409342,Wrocław,Postępowa,31,54-618
51.1006064,16.9395789,Wrocław,Zagony,60,54-614
51.0976472,16.9396680,Wrocław,Postępowa,71,54-618
51.0974396,16.9403427,Wrocław,Postępowa,49,54-618
51.1016849,16.9402696,Wrocław,Zagony,89,54-614
51.0964982,16.9370404,Wrocław,Drohobycka,41,54-620
51.0954611,16.9381048,Wrocław,Drohobycka,26,54-620
51.0993179,16.9398456,Wrocław,Stanisławowska,98,54-611
51.0974119,16.9373707,Wrocław,Postępowa,14,54-618
51.0994411,16.9376028,Wrocław,Buczacka,6/1a,54-611
51.0960844,16.9370130,Wrocław,Drohobycka,34,54-620
51.0954876,16.9381233,Wrocław,Drohobycka,24a,54-620
51.0990084,16.9387960,Wrocław,Rakietowa,9,54-615
51.0964346,16.9376153,Wrocław,Drohobycka,39,54-620
51.0976779,16.9378702,Wrocław,Postępowa,91,54-618
51.0970958,16.9387545,Wrocław,Postępowa,8,54-618
51.0962713,16.9407273,Wrocław,Postępowa,2h,54-618
51.0953848,16.9384910,Wrocław,Drohobycka,16b,54-620
51.0963104,16.9365122,Wrocław,Drohobycka,38,54-620
51.0952243,16.9383730,Wrocław,Drohobycka,16e,54-620
51.0953867,16.9409172,Wrocław,Słonimska,14a,54-618
51.0952132,16.9388456,Wrocław,Drohobycka,14c,54-620
51.1004768,16.9402326,Wrocław,Zagony,54,54-614
51.0958986,16.9408317,Wrocław,Słonimska,27,54-618
51.0977709,16.9402034,Wrocław,Samborska,20,54-615
51.0955318,16.9401197,Wrocław,Drohobycka,3,54-620
51.0997841,16.9357909,Wrocław,Buczacka,6g,54-611
51.0983485,16.9361728,Wrocław,Rakietowa,12,54-615
51.0962573,16.9402525,Wrocław,Postępowa,4h,54-618
51.0977319,16.9376262,Wrocław,Postępowa,93,54-618
51.0957952,16.9392100,Wrocław,Drohobycka,15,54-620
51.0956475,16.9379053,Wrocław,Drohobycka,28a,54-620
51.1005904,16.9400197,Wrocław,Zagony,56,54-614
51.1008824,16.9388207,Wrocław,Zagony,64,54-614
51.0985605,16.9376418,Wrocław,Rakietowa,8,54-615
51.0971364,16.9358576,Wrocław,Żwirki i Wigury,18,54-621
51.0955834,16.9410384,Wrocław,Słonimska,12,54-618
51.0974715,16.9360119,Wrocław,Żwirki i Wigury,8,54-621
51.0966697,16.9382470,Wrocław,Postępowa,8b,54-618
51.0958717,16.9390271,Wrocław,Drohobycka,17,54-620
51.0963054,16.9357126,Wrocław,Jurija Gagarina,16,54-620
51.0973223,16.9402861,Wrocław,Postępowa,51,54-618
51.0974916,16.9403738,Wrocław,Postępowa,47,54-618
51.1017052,16.9407826,Wrocław,Mińska,24f,54-610
51.0960987,16.9355444,Wrocław,Jurija Gagarina,18,54-620
51.0965930,16.9403090,Wrocław,Postępowa,6c,54-618
51.0954878,16.9377635,Wrocław,Drohobycka,28d,54-620
51.0953847,16.9381689,Wrocław,Drohobycka,20a,54-620
51.0977795,16.9373877,Wrocław,Postępowa,95,54-618
51.0978220,16.9379799,Wrocław,Postępowa,91a,54-618
51.0955399,16.9378276,Wrocław,Drohobycka,28c,54-620
51.0955625,16.9383008,Wrocław,Drohobycka,22a,54-620
51.0970461,16.9377775,Wrocław,Postępowa,10b,54-618
51.0967988,16.9401068,Wrocław,Postępowa,6,54-618
51.1012585,16.9407957,Wrocław,Mińska,24c,54-610
51.0955955,16.9378675,Wrocław,Drohobycka,28b,54-620
51.0953224,16.9381268,Wrocław,Drohobycka,20,54-620
51.0953192,16.9389215,Wrocław,Drohobycka,14a,54-620
51.0964704,16.9405703,Wrocław,Postępowa,4d,54-618
51.1003259,16.9392747,Wrocław,Stanisławowska,121b,54-611
51.0975274,16.9400000,Wrocław,Postępowa,65,54-618
51.0963122,16.9407868,Wrocław,Postępowa,2g,54-618
51.0978920,16.9352266,Wrocław,Żwirki i Wigury,3,54-621
51.0963898,16.9409026,Wrocław,Postępowa,2e,54-618
51.1016495,16.9409318,Wrocław,Mińska,24g,54-610
51.0957010,16.9379441,Wrocław,Drohobycka,28,54-620
51.0976688,16.9409916,Wrocław,Samborska,16,54-615
51.0995578,16.9402638,Wrocław,Stanisławowska,111,54-611
51.0965747,16.9407242,Wrocław,Postępowa,4b,54-618
51.0957758,16.9385634,Wrocław,Drohobycka,23,54-620
51.0973307,16.9394575,Wrocław,Postępowa,77,54-618
51.0994450,16.9368092,Wrocław,Buczacka,6c,54-611
51.0957743,16.9356968,Wrocław,Jurija Gagarina,36,54-620
51.0974133,16.9390154,Wrocław,Postępowa,85,54-618
51.0993970,16.9403437,Wrocław,Stanisławowska,109,54-611
51.0986813,16.9360433,Wrocław,Rakietowa,23,54-615
51.0961587,16.9405530,Wrocław,Postępowa,2l,54-618
51.1001052,16.9384748,Wrocław,Stanisławowska,123a,54-611
51.0971276,16.9401210,Wrocław,Postępowa,55,54-618
51.0972469,16.9350723,Wrocław,Żwirki i Wigury,14,54-621
51.1013896,16.9400471,Wrocław,Zagony,83,54-614
51.0961973,16.9377608,Wrocław,Drohobycka,31,54-620
51.0974861,16.9357464,Wrocław,Żwirki i Wigury,10,54-621
51.0995627,16.9393537,Wrocław,Stanisławowska,100,54-611
51.0959449,16.9394620,Wrocław,Drohobycka,13,54-620
51.0986035,16.9391405,Wrocław,Rakietowa,7,54-615
51.0956904,16.9369086,Wrocław,Jurija Gagarina,28,54-620
51.0975225,16.9395950,Wrocław,Postępowa,73,54-618
51.0988589,16.9384280,Wrocław,Rakietowa,11,54-615
51.0957849,16.9362062,Wrocław,Jurija Gagarina,26,54-620
51.0952715,16.9392527,Wrocław,Drohobycka,10,54-620
51.0954334,16.9377539,Wrocław,Drohobycka,28e,54-620
51.0973953,16.9408016,Wrocław,Postępowa,45,54-618
51.0970227,16.9405701,Wrocław,Postępowa,37,54-618
51.0972737,16.9410434,Wrocław,Postępowa,27,54-618
51.0952793,16.9384141,Wrocław,Drohobycka,16d,54-620
51.0958569,16.9375292,Wrocław,Drohobycka,32,54-620
51.0952240,16.9376990,Wrocław,Drohobycka,18e,54-620
51.0971656,16.9371707,Wrocław,Postępowa,14b,54-618
51.1015105,16.9405220,Wrocław,Mińska,24e,54-610
51.1008350,16.9394079,Wrocław,Zagony,62,54-614
51.0971934,16.9398495,Wrocław,Postępowa,59,54-618
51.0971613,16.9399794,Wrocław,Postępowa,57,54-618
51.0965236,16.9406489,Wrocław,Postępowa,4c,54-618
51.0996186,16.9367768,Wrocław,Buczacka,6d,54-611
51.0963658,16.9404154,Wrocław,Postępowa,4f,54-618
51.0951598,16.9388083,Wrocław,Drohobycka,14d,54-620
51.0958626,16.9402348,Wrocław,Drohobycka,7,54-620
51.0977537,16.9346110,Wrocław,Żwirki i Wigury,7,54-621
51.0961959,16.9406098,Wrocław,Postępowa,2k,54-618
51.0968429,16.9362432,Wrocław,Jurija Gagarina,14,54-620
51.0962942,16.9383858,Wrocław,Drohobycka,25,54-620
51.0988440,16.9370472,Wrocław,Rakietowa,17,54-615
51.0973619,16.9393076,Wrocław,Postępowa,79,54-618
51.1014062,16.9404346,Wrocław,Mińska,24d,54-610
51.1008125,16.9404058,Wrocław,Zagony,75,54-614
51.1015587,16.9401744,Wrocław,Zagony,87,54-614
51.1008657,16.9407485,Wrocław,Zagony,71-73,54-614
51.0993057,16.9406486,Wrocław,Stanisławowska,105-107,54-611
51.0964751,16.9379643,Wrocław,Drohobycka,35,54-620
51.0954372,16.9385273,Wrocław,Drohobycka,16a,54-620
51.0955267,16.9381458,Wrocław,Drohobycka,24,54-620
51.0996520,16.9400935,Wrocław,Stanisławowska,113,54-611
51.0969561,16.9408568,Wrocław,Postępowa,33,54-618
51.0972820,16.9365956,Wrocław,Jurija Gagarina,12,54-620
51.0958958,16.9396382,Wrocław,Drohobycka,11,54-620
51.0988816,16.9389634,Wrocław,Rakietowa,7b,54-615
51.0955771,16.9367792,Wrocław,Jurija Gagarina,30,54-620
51.0963035,16.9375101,Wrocław,Drohobycka,37,54-620
51.0955047,16.9369415,Wrocław,Jurija Gagarina,34,54-620
51.0971561,16.9386527,Wrocław,Postępowa,8a,54-618
51.0964168,16.9404877,Wrocław,Postępowa,4e,54-618
51.0963833,16.9363582,Wrocław,Drohobycka,40,54-620
51.0953279,16.9384515,Wrocław,Drohobycka,16c,54-620
51.0975900,16.9367536,Wrocław,Jurija Gagarina,10,54-620
51.0952159,16.9393298,Wrocław,Drohobycka,8,54-620
51.0951911,16.9396392,Wrocław,Drohobycka,2,54-620
51.1003819,16.9409685,Wrocław,Zagony,48,54-614
51.0959438,16.9408924,Wrocław,Słonimska,25,54-618
51.1005145,16.9375504,Wrocław,Buczacka,7,54-611
51.0962083,16.9401668,Wrocław,Postępowa,4i,54-618
51.0989348,16.9403740,Wrocław,Rakietowa,1,54-615
51.0992936,16.9401470,Wrocław,Stanisławowska,96,54-611
51.1004538,16.9404892,Wrocław,Zagony,52,54-614
